_id,associatedMedia._id,associatedMedia.assetID,associatedMedia.category,associatedMedia.created,associatedMedia.creator,associatedMedia.identifier,associatedMedia.license,associatedMedia.mime,associatedMedia.modified,associatedMedia.rightsHolder,associatedMedia.title,associatedMedia.type,associatedMediaCount,barcode,basisOfRecord,bed,catalogNumber,catalogueDescription,chondriteAchondrite,chronostratigraphy,class,clutchSize,collectionCode,collectionKind,collectionName,commodity,continent,coordinateUncertaintyInMeters,country,created,currentScientificName,dateRegistered,day,decimalLatitude,decimalLongitude,depositType,determinationFiledAs,determinationNames,determinationTypes,donorName,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,expedition,exsiccata,exsiccataNumber,extractionMethod,family,fieldNumber,formation,gbifID,gbifIssue,genus,geodeticDatum,georeferenceProtocol,group,habitat,higherClassification,higherGeography,highestBiostratigraphicZone,identificationAsRegistered,identificationDescription,identificationOther,identificationQualifier,identificationVariety,identifiedBy,individualCount,infraspecificEpithet,institutionCode,island,islandGroup,kindOfCollection,kindOfObject,kingdom,latestAgeOrHighestStage,latestEonOrHighestEonothem,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,lifeStage,lithostratigraphy,locality,lowestBiostratigraphicZone,maximumDepthInMeters,maximumElevationInMeters,member,meteoriteClass,meteoriteGroup,meteoriteType,mine,mineralComplex,minimumDepthInMeters,minimumElevationInMeters,modified,month,observedWeight,occurrence,occurrenceID,occurrenceStatus,order,otherCatalogNumbers,partType,petrologySubtype,petrologyType,phylum,plantDescription,populationCode,preparations,preparationType,preservative,project,recordedBy,recordNumber,recovery,recoveryDate,recoveryWeight,registeredWeightUnit,registrationCode,resuspendedIn,samplingProtocol,scientificName,scientificNameAuthorship,setMark,sex,specificEpithet,stateProvince,subDepartment,subfamily,subgenus,suborder,superfamily,taxonRank,texture,totalVolume,typeStatus,verbatimLatitude,verbatimLongitude,vessel,waterBody,year
8780111,2669823 | 2671107,04815650-84ac-431a-bd92-ce336cb1b99d | 01dcabb1-990e-4f83-b85f-5a01bebdea5d,Specimen | Specimen,1556184554000 | 1556188637000,,https://data.nhm.ac.uk/media/04815650-84ac-431a-bd92-ce336cb1b99d | https://data.nhm.ac.uk/media/01dcabb1-990e-4f83-b85f-5a01bebdea5d,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106729000 | 1558106735000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376645_Deudorix_novellus_Yagishita_2006_PT | 013376645_Deudorix_novellus_Yagishita_2006_PT_1,StillImage | StillImage,2,013376645,PreservedSpecimen,,NHMUK013376645,,,,Insecta,,BMNH(E),,,,Asia,775.5198161,Indonesia,1552997919000,,,,,,,,"Deudorix novellus Yagishita, 2006",,Mr John Tennent,,,,,,,,,,Lycaenidae,,,,,Deudorix,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Indonesia,,,,,,,,,,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612035526000,,,,6c597c09-cc2b-4bd2-ae81-d38590a61b87,present,Lepidoptera,NHMUK:ecatalogue:8780111,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Deudorix novellus Yagishita, 2006","Yagishita, 2006",,,novellus,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780040,2670119 | 2671473,212f716f-cc4b-4595-8e9b-56e5e2bfc5a4 | 4c118126-1178-407c-831d-4f92c033013d,Specimen | Specimen,1556185473000 | 1556189754000,,https://data.nhm.ac.uk/media/212f716f-cc4b-4595-8e9b-56e5e2bfc5a4 | https://data.nhm.ac.uk/media/4c118126-1178-407c-831d-4f92c033013d,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106733000 | 1558106736000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377479_Hasora_hurama_territorialis_Meyer Weir & Brown_2015_PT | 013377479_Hasora_hurama_territorialis_Meyer Weir & Brown_2015_PT_1,StillImage | StillImage,2,013377479,PreservedSpecimen,,NHMUK013377479,,,,Insecta,,BMNH(E),,,,Australia,1564.287373,Australia,1552997790000,,,,,,,,"Hasora hurama territorialis Meyer et al., 2015",,Dr Milos Tryzna,,,,,,,,,,Hesperiidae,,,,,Hasora,,,,,Insecta; Lepidoptera; Hesperioidea; Hesperiidae; Coeliadinae,Australia; Australia,,,,,,,,,territorialis,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612049477000,,,,062c1c27-300a-455e-829e-6b27c6e3dd1a,present,Lepidoptera,NHMUK:ecatalogue:8780040,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Hasora hurama territorialis Meyer et al., 2015","Meyer et al., 2015",,,hurama,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780124,2669458 | 2671562,ee111b03-5a04-440f-a246-df1bfad35181 | f6be028c-26cd-40fd-93b3-6c44da0f19cd,Specimen | Specimen,1556183425000 | 1556190029000,,https://data.nhm.ac.uk/media/ee111b03-5a04-440f-a246-df1bfad35181 | https://data.nhm.ac.uk/media/f6be028c-26cd-40fd-93b3-6c44da0f19cd,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106717000 | 1558106736000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376848_Hypolycaena_phorbas_furvae_Tennent_2016_PT | 013376848_Hypolycaena_phorbas_furvae_Tennent_2016_PT_1,StillImage | StillImage,2,013376848,PreservedSpecimen,,NHMUK013376848,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1552997941000,,,,,,,,"Hypolycaena phorbas furvae Tennent, 2016",,Mr John Tennent,,,,,,,,,,Lycaenidae,,,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,,,,,,furvae,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612049479000,,,,ab00044c-81c4-47ef-aa9f-4d146dd727cb,present,Lepidoptera,NHMUK:ecatalogue:8780124,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Hypolycaena phorbas furvae Tennent, 2016","Tennent, 2016",,,phorbas,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780115,2670642 | 2671181,44968262-9487-44ba-8dc5-6909838ea2f5 | fca63bef-b02c-4178-8f86-224cde3ea56d,Specimen | Specimen,1556186941000 | 1556188872000,,https://data.nhm.ac.uk/media/44968262-9487-44ba-8dc5-6909838ea2f5 | https://data.nhm.ac.uk/media/fca63bef-b02c-4178-8f86-224cde3ea56d,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106740000 | 1558106729000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376839_Hypolycaena_phorbas_furvae_Tennent_2016_PT | 013376839_Hypolycaena_phorbas_furvae_Tennent_2016_PT_1,StillImage | StillImage,2,013376839,PreservedSpecimen,,NHMUK013376839,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1552997926000,,,,,,,,"Hypolycaena phorbas furvae Tennent, 2016",,Mr John Tennent,,,,,,,,,,Lycaenidae,,,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,,,,,,furvae,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612022747000,,,,0d2d6e12-dcc5-48b2-9509-9620342add5c,present,Lepidoptera,NHMUK:ecatalogue:8780115,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Hypolycaena phorbas furvae Tennent, 2016","Tennent, 2016",,,phorbas,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780096,2669906 | 2672091,b3d8a2d9-1275-4cf8-99f6-b0e539fe1c9d | bd1c5609-8f6f-48a6-be5d-45bb7afa774b,Specimen | Specimen,1556184815000 | 1556191682000,,https://data.nhm.ac.uk/media/b3d8a2d9-1275-4cf8-99f6-b0e539fe1c9d | https://data.nhm.ac.uk/media/bd1c5609-8f6f-48a6-be5d-45bb7afa774b,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106735000 | 1558106713000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",012824376_Iridana_ducarmei_Bouyer_2013_PT | 012824376_Iridana_ducarmei_Bouyer_2013_PT_1,StillImage | StillImage,2,012824376,PreservedSpecimen,,NHMUK012824376,,,,Insecta,,BMNH(E),,,,Africa,3109.191413,,1552997885000,,,,,,,,"Iridana ducarmei Bouyer, 2013",,Thierry Bouyer,,,,,,,,,,Lycaenidae,,,,,Iridana,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Poritiinae,Africa,,,,,,,,,,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612049488000,,,,2b2a3130-b126-4650-b701-ebdbd59b37ff,present,Lepidoptera,NHMUK:ecatalogue:8780096,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Iridana ducarmei Bouyer, 2013","Bouyer, 2013",,,ducarmei,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780213,2669452 | 2671006,2cc73767-0040-4a36-bf3b-ba26b474da67 | c379c6dc-a287-444a-8cb2-715ff892d29f,Specimen | Specimen,1556183402000 | 1556188328000,,https://data.nhm.ac.uk/media/2cc73767-0040-4a36-bf3b-ba26b474da67 | https://data.nhm.ac.uk/media/c379c6dc-a287-444a-8cb2-715ff892d29f,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106718000 | 1558106713000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376734_Hypolycaena_phorbas_purpura_Tennent_2016_PT | 013376734_Hypolycaena_phorbas_purpura_Tennent_2016_PT_1,StillImage | StillImage,2,013376734,PreservedSpecimen,,NHMUK013376734,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1552998089000,,,,,,,,"Hypolycaena phorbas purpura Tennent, 2016",,Mr John Tennent,,,,,,,,,,Lycaenidae,,,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,,,,,,purpura,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612044372000,,,,817a0dc5-ed78-45dd-bbf5-6d8276d41da4,present,Lepidoptera,NHMUK:ecatalogue:8780213,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,,phorbas,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780207,2670081 | 2671514,c850cb5a-d7d1-4ebd-a1c8-f4e1b6e2df05 | 463e5e3f-82b3-4713-9b95-7be0a2f9ce03,Specimen | Specimen,1556185351000 | 1556189884000,,https://data.nhm.ac.uk/media/c850cb5a-d7d1-4ebd-a1c8-f4e1b6e2df05 | https://data.nhm.ac.uk/media/463e5e3f-82b3-4713-9b95-7be0a2f9ce03,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106725000 | 1558106732000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376728_Hypolycaena_phorbas_purpura_Tennent_2016_PT | 013376728_Hypolycaena_phorbas_purpura_Tennent_2016_PT_1,StillImage | StillImage,2,013376728,PreservedSpecimen,,NHMUK013376728,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1552998079000,,,,,,,,"Hypolycaena phorbas purpura Tennent, 2016",,Mr John Tennent,,,,,,,,,,Lycaenidae,,,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,,,,,,purpura,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612049478000,,,,3d0fb7fc-c806-4961-9ff3-1384b0570ba1,present,Lepidoptera,NHMUK:ecatalogue:8780207,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,,phorbas,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780203,2669826 | 2671516,9697dcff-905e-41da-ba7d-c4916468f626 | 9e72d4e6-aae1-41e1-918d-5b71f10f4f44,Specimen | Specimen,1556184562000 | 1556189892000,,https://data.nhm.ac.uk/media/9697dcff-905e-41da-ba7d-c4916468f626 | https://data.nhm.ac.uk/media/9e72d4e6-aae1-41e1-918d-5b71f10f4f44,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106714000 | 1558106736000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376724_Hypolycaena_phorbas_purpura_Tennent_2016_PT | 013376724_Hypolycaena_phorbas_purpura_Tennent_2016_PT_1,StillImage | StillImage,2,013376724,PreservedSpecimen,,NHMUK013376724,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1552998072000,,,,,,,,"Hypolycaena phorbas purpura Tennent, 2016",,Mr John Tennent,,,,,,,,,,Lycaenidae,,,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,,,,,,purpura,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612049478000,,,,d3c61d73-91d6-4009-9eb2-d36292252c8c,present,Lepidoptera,NHMUK:ecatalogue:8780203,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,,phorbas,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780205,2669667 | 2671032,25deba55-4a33-41af-a68f-d724000e6c5e | 6fef21ae-0920-4606-8e8b-fa49dc344b51,Specimen | Specimen,1556184057000 | 1556188400000,,https://data.nhm.ac.uk/media/25deba55-4a33-41af-a68f-d724000e6c5e | https://data.nhm.ac.uk/media/6fef21ae-0920-4606-8e8b-fa49dc344b51,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106723000 | 1558106721000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376726_Hypolycaena_phorbas_purpura_Tennent_2016_PT | 013376726_Hypolycaena_phorbas_purpura_Tennent_2016_PT_1,StillImage | StillImage,2,013376726,PreservedSpecimen,,NHMUK013376726,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1552998075000,,,,,,,,"Hypolycaena phorbas purpura Tennent, 2016",,Mr John Tennent,,,,,,,,,,Lycaenidae,,,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,,,,,,purpura,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612049170000,,,,c3c5c20f-b016-450a-9a38-a4ec724ed5fb,present,Lepidoptera,NHMUK:ecatalogue:8780205,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,,phorbas,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780216,2669819 | 2672126,df9219da-5e65-4a43-b557-b2c4001bead5 | b76fe7b4-b7d8-406b-8667-8dd43b9f06ff,Specimen | Specimen,1556184537000 | 1556191795000,,https://data.nhm.ac.uk/media/df9219da-5e65-4a43-b557-b2c4001bead5 | https://data.nhm.ac.uk/media/b76fe7b4-b7d8-406b-8667-8dd43b9f06ff,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106724000 | 1558106724000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376737_Hypolycaena_phorbas_purpura_Tennent_2016_PT | 013376737_Hypolycaena_phorbas_purpura_Tennent_2016_PT_1,StillImage | StillImage,2,013376737,PreservedSpecimen,,NHMUK013376737,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1552998094000,,,,,,,,"Hypolycaena phorbas purpura Tennent, 2016",,Mr John Tennent,,,,,,,,,,Lycaenidae,,,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,,,,,,purpura,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612049488000,,,,96857971-9592-445e-bcf8-89b7390a7377,present,Lepidoptera,NHMUK:ecatalogue:8780216,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,,phorbas,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780208,2669559 | 2671671,7b9c3b20-e4ab-4424-a961-3b469de020d7 | 0e8d58b7-7e55-4810-af6e-ed63b3bd9803,Specimen | Specimen,1556183741000 | 1556190362000,,https://data.nhm.ac.uk/media/7b9c3b20-e4ab-4424-a961-3b469de020d7 | https://data.nhm.ac.uk/media/0e8d58b7-7e55-4810-af6e-ed63b3bd9803,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106714000 | 1558106742000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376729_Hypolycaena_phorbas_purpura_Tennent_2016_PT | 013376729_Hypolycaena_phorbas_purpura_Tennent_2016_PT_1,StillImage | StillImage,2,013376729,PreservedSpecimen,,NHMUK013376729,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1552998080000,,,,,,,,"Hypolycaena phorbas purpura Tennent, 2016",,Mr John Tennent,,,,,,,,,,Lycaenidae,,,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,,,,,,purpura,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612049480000,,,,61fde8be-623c-4242-a7d8-3f1cab6a584a,present,Lepidoptera,NHMUK:ecatalogue:8780208,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,,phorbas,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780220,2669742 | 2671390,8b012787-8b9a-4134-8177-bd943bbd45b1 | e9f09889-87de-432b-9810-43d076b57f78,Specimen | Specimen,1556184293000 | 1556189519000,,https://data.nhm.ac.uk/media/8b012787-8b9a-4134-8177-bd943bbd45b1 | https://data.nhm.ac.uk/media/e9f09889-87de-432b-9810-43d076b57f78,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106718000 | 1558106716000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376741_Hypolycaena_phorbas_purpura_Tennent_2016_PT | 013376741_Hypolycaena_phorbas_purpura_Tennent_2016_PT_1,StillImage | StillImage,2,013376741,PreservedSpecimen,,NHMUK013376741,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1552998100000,,,,,,,,"Hypolycaena phorbas purpura Tennent, 2016",,Mr John Tennent,,,,,,,,,,Lycaenidae,,,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,,,,,,purpura,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612049476000,,,,b5289947-26c9-4c9d-9e82-aadb6c0f8800,present,Lepidoptera,NHMUK:ecatalogue:8780220,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,,phorbas,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780412,2670553 | 2671799,20aede1b-6303-4fb6-97ac-91277050d9fe | 6985aff9-96aa-4cd7-a152-2900e3374568,Specimen | Specimen,1556186666000 | 1556190760000,,https://data.nhm.ac.uk/media/20aede1b-6303-4fb6-97ac-91277050d9fe | https://data.nhm.ac.uk/media/6985aff9-96aa-4cd7-a152-2900e3374568,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106720000 | 1558106740000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377000_Eretis_artorius_Larsen & Cock_2011_PT | 013377000_Eretis_artorius_Larsen & Cock_2011_PT_1,StillImage | StillImage,2,013377000,PreservedSpecimen,,NHMUK013377000,,,,Insecta,,BMNH(E),,,,Africa,431.8898653,Kenya,1552998425000,,,,,,,,"Eretis artorius Larsen & Cock, 2011",,Dr Matthew J. Cock,,,,,,,,,,Hesperiidae,,,,,Eretis,,,,,Insecta; Lepidoptera; Hesperioidea; Hesperiidae; Pyrginae,Africa; Kenya,,,,,,,,,,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612049483000,,,,916f0b4e-d8af-406b-8ee8-a04e02c7598a,present,Lepidoptera,NHMUK:ecatalogue:8780412,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Eretis artorius Larsen & Cock, 2011","Larsen & Cock, 2011",,,artorius,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780251,2669633 | 2671565,9f055b6a-d961-4093-9820-f073248ba142 | 5bfadbba-dcad-4d41-8dd3-57cec32b484e,Specimen | Specimen,1556183959000 | 1556190037000,,https://data.nhm.ac.uk/media/9f055b6a-d961-4093-9820-f073248ba142 | https://data.nhm.ac.uk/media/5bfadbba-dcad-4d41-8dd3-57cec32b484e,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106726000 | 1558106718000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376773_Hypolycaena_phorbas_purpura_Tennent_2016_PT | 013376773_Hypolycaena_phorbas_purpura_Tennent_2016_PT_1,StillImage | StillImage,2,013376773,PreservedSpecimen,,NHMUK013376773,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1552998152000,,,,,,,,"Hypolycaena phorbas purpura Tennent, 2016",,Mr John Tennent,,,,,,,,,,Lycaenidae,,,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,,,,,,purpura,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612049479000,,,,98a04e35-f662-4f90-924e-ac9d036f2eb2,present,Lepidoptera,NHMUK:ecatalogue:8780251,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,,phorbas,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780255,2669875 | 2672119,6b4336e4-28b7-4cc1-bc1a-a4309da47a6a | fa976f45-f5db-4485-bd4c-12c429f98606,Specimen | Specimen,1556184717000 | 1556191771000,,https://data.nhm.ac.uk/media/6b4336e4-28b7-4cc1-bc1a-a4309da47a6a | https://data.nhm.ac.uk/media/fa976f45-f5db-4485-bd4c-12c429f98606,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106734000 | 1558106725000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376777_Hypolycaena_phorbas_purpura_Tennent_2016_PT | 013376777_Hypolycaena_phorbas_purpura_Tennent_2016_PT_1,StillImage | StillImage,2,013376777,PreservedSpecimen,,NHMUK013376777,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1552998159000,,,,,,,,"Hypolycaena phorbas purpura Tennent, 2016",,Mr John Tennent,,,,,,,,,,Lycaenidae,,,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,,,,,,purpura,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612049488000,,,,daa7fb0c-e380-455a-836e-0a69eb2f23c2,present,Lepidoptera,NHMUK:ecatalogue:8780255,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,,phorbas,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780411,2669885 | 2671626,6f2c2387-2563-4642-bc2d-96c1490ec6f6 | 115829d1-e617-4c2f-8027-95dcebde1e8d,Specimen | Specimen,1556184749000 | 1556190223000,,https://data.nhm.ac.uk/media/6f2c2387-2563-4642-bc2d-96c1490ec6f6 | https://data.nhm.ac.uk/media/115829d1-e617-4c2f-8027-95dcebde1e8d,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106734000 | 1558106740000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376999_Eretis_artorius_Larsen & Cock_2011_PT | 013376999_Eretis_artorius_Larsen & Cock_2011_PT_1,StillImage | StillImage,2,013376999,PreservedSpecimen,,NHMUK013376999,,,,Insecta,,BMNH(E),,,,Africa,431.8898653,Kenya,1552998423000,,,,,,,,"Eretis artorius Larsen & Cock, 2011",,Dr Matthew J. Cock,,,,,,,,,,Hesperiidae,,,,,Eretis,,,,,Insecta; Lepidoptera; Hesperioidea; Hesperiidae; Pyrginae,Africa; Kenya,,,,,,,,,,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612049480000,,,,39f55d11-358b-41f1-be17-2b4be97a4441,present,Lepidoptera,NHMUK:ecatalogue:8780411,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Eretis artorius Larsen & Cock, 2011","Larsen & Cock, 2011",,,artorius,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780238,2670216 | 2670904,67aeb45d-8433-42ff-8abe-d09084ef204d | fe8ecdb1-a6bd-4fcf-8bb6-67dd48772f55,Specimen | Specimen,1556185783000 | 1556187994000,,https://data.nhm.ac.uk/media/67aeb45d-8433-42ff-8abe-d09084ef204d | https://data.nhm.ac.uk/media/fe8ecdb1-a6bd-4fcf-8bb6-67dd48772f55,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106733000 | 1558106731000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376760_Hypolycaena_phorbas_purpura_Tennent_2016_PT | 013376760_Hypolycaena_phorbas_purpura_Tennent_2016_PT_1,StillImage | StillImage,2,013376760,PreservedSpecimen,,NHMUK013376760,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1552998130000,,,,,,,,"Hypolycaena phorbas purpura Tennent, 2016",,Mr John Tennent,,,,,,,,,,Lycaenidae,,,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,,,,,,purpura,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612044452000,,,,a13a3515-ba58-4ee9-9018-90ce33168fcf,present,Lepidoptera,NHMUK:ecatalogue:8780238,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,,phorbas,,Lepidoptera,,,,,,,,PARATYPE,,,,,
